X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.169219729639522,39.796663660879354,18536,MLK St & Wilmington St,50909,397966561,-861692146
-86.169457329934019,39.799272861369928,18537,MLK St & 23rd St,50910,397992653,-861694522
-86.170036230314082,39.801366361722387,18538,MLK St & 24th St,50911,398013588,-861700311
-86.170393730487177,39.802711662024244,18539,MLK St & 25th St,50912,398027041,-861703886
-86.171220430927391,39.804770362375685,18540,MLK St & 26th St,50913,398047628,-861712153
-86.171991231210725,39.806391362562614,18541,MLK St & 28th St,50914,398063838,-861719861
-86.172822831600513,39.808130062873325,18542,MLK St & 29th St,50915,398081225,-861728177
-86.173645832064054,39.809907963121404,18543,MLK St & 30th St,50916,398099004,-861736407
-86.174237732318346,39.811156063315011,18544,MLK St & I-65 117 Ramp C,50917,398111485,-861742326
-86.175208232822484,39.813133863612748,18545,MLK St & I-65 117 Ramp B,50918,398131263,-861752031
-86.176353033337492,39.815528864045881,18546,MLK St & 34th St,50920,398155213,-861763479
-86.17721243377656,39.817329064358283,18547,MLK St & 36th St,50921,398173215,-861772073
-86.179043134505662,39.821178164995317,18548,MLK St & Golden Hill Dr,50923,398211706,-861790380
-86.181045535444994,39.8254208656153,18549,Michigan Rd & 38th St,50925,398254133,-861810404
-86.183253236587163,39.829991366405949,18550,Michigan Rd & 42nd St,50926,398299838,-861832481
-86.206202447291687,39.877114373803636,18551,Michigan Rd & 66th St,51016,398771068,-862061973
-86.20471844655394,39.874016873314474,18552,Michigan Rd & Coil St,51018,398740093,-862047133
-86.20348494601113,39.87147937298645,18553,Michigan Rd & 64th St,51020,398714718,-862034798
-86.153668624489711,39.790062460500323,19047,Delaware St & 17th St,52211,397900549,-861536635
-86.153691924688445,39.792527960914882,19048,Delaware St & 19th St,52212,397925204,-861536868
-86.153717624804159,39.793767061141899,19049,Delaware St & 20th St,52213,397937595,-861537125
-86.153700624914549,39.7957085615651,19050,Delaware St & 21st St,52214,397957010,-861536955
-86.153213125179846,39.799153162230837,19051,Delaware St & 23rd St,52216,397991456,-861532080
-86.153119725299987,39.801018162508917,19052,Delaware St & 24th St,52217,398010106,-861531146
-86.153033125420066,39.803319162959959,19053,Delaware St & 25th St,52218,398033116,-861530280
-86.153017725573221,39.804869563235656,19054,Delaware St & Fall Creek Pkwy S Dr,52219,398048620,-861530126
-86.151900425456688,39.807110863766766,19055,Washington Blvd & 28th St,52220,398071033,-861518953
-86.151919925429226,39.80812216394002,19056,Washington Blvd & 29th St,52221,398081146,-861519148
-86.149637225766199,39.818614165971709,19057,Central Ave & 34th St,52227,398186066,-861496321
-86.202333245401618,39.869086672527736,18554,Michigan Rd & 63rd St,51022,398690791,-862023281
-86.201700745161347,39.8677211723409,18555,Michigan Rd & 62nd St,51023,398677136,-862016956
-86.20091244473349,39.866085372120104,18556,Michigan Rd & Fox Hill Ct,51024,398660778,-862009073
-86.19978184427562,39.863783171756978,18557,Michigan Rd & 61st St,51025,398637756,-861997767
-86.198908243808518,39.861972171474825,18558,Michigan Rd & 60th St,51026,398619646,-861989031
-86.197573743147302,39.859254170991761,18559,Michigan Rd & 58th St,51028,398592466,-861975686
-86.196457342713401,39.85690557060466,18560,Michigan Rd & 57th St,51029,398568980,-861964522
-86.195471742198137,39.854855070263007,18561,Michigan Rd & Kessler Blvd W Dr,51030,398548475,-861954666
-86.193646441396325,39.851193869703721,18562,Michigan Rd & Oles Dr,51031,398511863,-861936413
-86.192307340798592,39.848402569303516,18563,Michigan Rd & 53rd St,51032,398483950,-861923022
-86.191212740224856,39.8461493689679,18564,Michigan Rd & Woodside Dr,51033,398461418,-861912076
-86.190467239936382,39.844623668668731,18565,Michigan Rd & 51st St,51034,398446161,-861904621
-86.189096139245351,39.841603968195116,18566,Michigan Rd - 4750 N,51035,398415964,-861890910
-86.183378036623949,39.829892366330078,18567,Michigan Rd & 42nd St,51036,398298848,-861833729
-86.181360135611101,39.825497965669179,18568,Michigan Rd & 38th St,51037,398254904,-861813550
-86.064822700724193,39.817730169968385,18569,Arlington Ave & 34th St,51188,398177226,-860648176
-86.06477850046862,39.815447169554751,18570,Arlington Ave & 32nd St,51190,398154396,-860647734
-86.064742500201163,39.813051369137298,18571,Arlington Ave & 31st St,51191,398130438,-860647374
-86.064744900105993,39.811194868769533,18572,Arlington Ave & 30th St,51192,398111873,-860647398
-86.064760899890302,39.809299468422232,18573,Arlington Ave & 29th St,51193,398092919,-860647558
-86.064716199746144,39.807069168112697,18574,Arlington Ave & 27th St,51194,398070616,-860647111
-86.064687099539356,39.805179567729532,18575,Arlington Ave & 26th St,51195,398051720,-860646820
-86.0646686994954,39.803357567325591,18576,Arlington Ave & 25th St,51196,398033500,-860646636
-86.064628399227928,39.801359266968774,18577,Arlington Ave & 24th St,51197,398013517,-860646233
-86.064601599126362,39.80013166682825,18578,Arlington Ave & 23rd St,51198,398001241,-860645965
-86.06455459903853,39.798294466483718,18579,Arlington Ave & 22nd St,51199,397982869,-860645495
-86.064528698769777,39.796485066075221,18580,Arlington Ave & 21st St,51200,397964775,-860645236
-86.064488698740135,39.794955365857447,18581,Arlington Ave & 20th St,51201,397949478,-860644836
-86.064457898426468,39.791988865346205,18582,Arlington Ave & 18th St,51203,397919813,-860644528
-86.072593700011637,39.781543262934477,18583,10th St & Layman Ave,51206,397815357,-860725886
-86.068677098739698,39.781559363114873,18584,10th St & Graham,51207,397815518,-860686720
-86.065788197979245,39.781574663332847,18585,10th St & Campbell Ave,51209,397815671,-860657831
-86.064340397420324,39.78122376328735,18586,10th St & Arlington Ave,51210,397812162,-860643353
-86.064258197303303,39.779243862918122,18587,Arlington Ave & 09th St,51211,397792363,-860642531
-86.064805697151982,39.776250262381232,18588,Pleasant Run Pkwy N Dr &  Arlington Ave,51212,397762427,-860648006
-86.065805397533893,39.776239362333882,18589,Pleasant Run Pkwy N Dr & Campbell Ave,51213,397762318,-860658003
-86.069686498734129,39.776618062197663,18590,Pleasant Run Pkwy N Dr & Audubon Rd,51215,397766105,-860696814
-86.073437199723401,39.775584561880457,18591,Pleasant Run Pkwy N Dr & Ritter Ave,51216,397755770,-860734321
-86.076307700511478,39.775235561664985,18592,Pleasant Run Pkwy N Dr & Whittier Pl,51217,397752280,-860763026
-86.079059001326954,39.775095661420622,18593,Pleasant Run Pkwy - Ellenberger Park,51219,397750881,-860790539
-86.080977501891667,39.775005661301037,18594,Michigan St & Leland Ave,51220,397749981,-860809724
-86.084401902850232,39.774937661130046,18595,Michigan St & Bancroft St,51221,397749301,-860843968
-86.085852703291408,39.774925661080921,18596,Michigan St & Riley Ave,51222,397749181,-860858476
-86.088714404137036,39.774893360902297,18597,Michigan St & Wallace Ave,51224,397748858,-860887093
-86.091381404863185,39.774869560795693,18598,Michigan St & Bosart Ave,51225,397748620,-860913763
-86.093739505566035,39.774845360707218,18599,Michigan St & Euclid Ave,51226,397748378,-860937344
-86.097343406668926,39.774803560494504,18600,Michigan St & Grant Ave,51227,397747960,-860973383
-86.09971940740499,39.774778360371421,18601,Michigan St & Denny St,51228,397747708,-860997143
-86.102510208204592,39.774750160285734,18602,Michigan St & Sherman Dr,51230,397747426,-861025051
-86.106421509378521,39.774698160005101,18603,Michigan St & Gale St,51232,397746906,-861064164
-86.110660210569861,39.77459885977737,18604,Michigan St & Dearborn St,51234,397745913,-861106551
-86.11169141083748,39.774605659799519,18605,Michigan St & Gray St,51235,397745981,-861116863
-86.114457811640563,39.77455905961132,18606,Michigan St & Parker Ave,51237,397745515,-861144527
-86.11711491241357,39.77451985942087,18607,Michigan St & Rural St,51238,397745123,-861171098
-86.119075013047222,39.774492359315353,18608,Michigan St & Temple Ave,51240,397744848,-861190699
-86.121581213771776,39.774466659248354,18609,Michigan St & Keystone Ave,51242,397744591,-861215761
-86.123597514323379,39.774450759123248,18610,Michigan St & Jefferson Ave,51244,397744432,-861235924
-86.125938915089094,39.774429559047888,18611,Michigan St & Tecumseh St,51245,397744220,-861259338
-86.128323715689675,39.774411158848004,18612,Michigan St & Woodruff Pl Middle Dr,51246,397744036,-861283186
-86.13047121637797,39.774397158731702,18613,Michigan St & State Ave,51247,397743896,-861304661
-86.133295917137957,39.774377658619208,18614,Michigan St & Arsenal Ave,51248,397743701,-861332908
-86.135178517734758,39.774360158548653,18615,Michigan St & Oriental St,51249,397743526,-861351734
-86.137037918289167,39.774340058440316,18616,Michigan St & Highland Ave,51250,397743325,-861370328
-86.139899819146663,39.773800458155591,18617,Michigan St - 1010 E,51251,397737929,-861398947
-86.144582620501637,39.773877957976467,18618,Michigan St & Spring St,51252,397738704,-861445775
-86.146524921099257,39.773869057915739,18619,Michigan St & Park Ave,51253,397738615,-861465198
-86.148580421630115,39.773924057807889,18620,Michigan St & East St,51254,397739165,-861485753
-86.169819727956991,39.774442656875266,18621,Michigan St & Blackford St,51258,397744351,-861698146
-86.172858128855353,39.774522856689927,18622,Michigan St & Blake St,51259,397745153,-861728530
-86.175350429619144,39.774599656512535,18623,Michigan St & University Blvd,51260,397745921,-861753453
-86.178910330607152,39.774702656395213,18624,Michigan St & Barnhill Dr,51261,397746951,-861789052
-86.181784731471424,39.77478185631638,18625,Michigan St & Riley Hospital Dr,51263,397747743,-861817796
-86.184188232239322,39.775031656208846,18626,Michigan St & Eskenazi Dr,51264,397750241,-861841831
-86.186881733047571,39.775726656200519,18627,Michigan St & Porto Alegre St,51266,397757191,-861868766
-86.191572734309673,39.774811055814276,18628,Michigan St & Cable St,51267,397748035,-861915676
-86.194718335246321,39.7747982556754,18629,Michigan St & Lynn St,51269,397747907,-861947132
-86.197208235999881,39.774783455467443,18630,Michigan St & Belmont Ave,51270,397747759,-861972031
-86.200797237109327,39.77473815532764,18631,Michigan St & Tremont St,51273,397747306,-862007921
-86.204803938158804,39.77469515513495,18632,Michigan St & Holmes Ave,51275,397746876,-862047988
-86.207947639149623,39.774614454985432,18633,Midhigan St & Haugh St,51276,397746069,-862079425
-86.210512439935115,39.774511954824405,18634,Michigan St & Concord St,51277,397745044,-862105073
-86.214269740990218,39.774366854538826,18635,Michigan St & Groff Ave,51279,397743593,-862142646
-86.216427641645808,39.77409785443858,18636,Michigan St & Tibbs Ave,51280,397740903,-862164225
-86.218660542307816,39.773981554248934,18637,Michigan St & Berwick Ave,51281,397739740,-862186554
-86.221726143102728,39.773916954141804,18638,Michigan St & Somerset Ave,51283,397739094,-862217210
-86.226315744545218,39.773927453925097,18639,3800 W Michigan St - Michigan Plaza,51285,397739199,-862263106
-86.22874044523806,39.773891353753434,18640,Michigan St & Holt Rd,51286,397738838,-862287353
-86.232029746183741,39.773769353552801,18641,Michigan St & Rybolt Ave,51287,397737618,-862320246
-86.234344446766613,39.773274853346784,18642,Gasoline Alley & Grande Ave,51288,397732673,-862343393
-86.23783654763831,39.771842552927332,18643,Vermont St & Vine St,51290,397718350,-862378314
-86.240207648399746,39.771985152901721,18644,Vermont St - Thatcher Park - 4649 W,51291,397719776,-862402025
-86.246250450227976,39.77232435266535,18645,Michigan St & Cossell Dr,51292,397723168,-862462453
-86.249946351306122,39.772540652471086,18646,Vermont St & Lynhurst Dr,51293,397725331,-862499412
-86.255536952926462,39.772433152218852,18647,Vermont St & Worth Ave,51294,397724256,-862555318
-86.259138353950789,39.772348451996642,18648,Vermont St & Speedway Woods Dr,51295,397723409,-862591332
-86.260240954146525,39.770800051577773,18649,Mickley Ave & Port Lillian Dr,51296,397707925,-862602358
-86.260224954091271,39.768899051333442,18650,Mickley Ave & Port Irving Dr,51298,397688915,-862602198
-86.260179753815535,39.767055350927315,18651,Mickley Ave & Port O Call Dr,51300,397670478,-862601746
-86.260169353706331,39.765815850693095,18652,Mickley Ave & Beachway Dr,51301,397658083,-862601642
-86.250240650914421,39.765999151242738,18653,Lynhurst Dr & Rockville Rd,51303,397659916,-862502355
-86.250407951138371,39.76966455194021,18654,Lynhurst Dr & Burcham Way,51304,397696570,-862504028
-86.250359251343681,39.77228415238789,18655,Lynhurst Dr & Vermont St,51305,397722766,-862503541
-86.245933850134335,39.77224835265077,18656,Vermont St & Cossell Dr,51306,397722408,-862459287
-86.240486548524956,39.771948052810345,18657,Vermont St - 4600 W,51307,397719405,-862404814
-86.238036247697863,39.771797152930091,18658,Vermont St & Vine St,51308,397717896,-862380311
-86.234215146805624,39.773531553462178,18659,Gasoline Alley & Arthur Ave,51310,397735240,-862342100
-86.232183246167139,39.773718353606967,18660,Michigan St & Rybolt Ave,51311,397737108,-862321781
-86.226291844536163,39.773839853847804,18661,Michigan St - 3801 W - Michigan Plaza,51313,397738323,-862262867
-86.222027843153512,39.77382125409148,18662,Michigan St & Somerset Ave,51315,397738137,-862220227
-86.220908842935415,39.773854654137736,18663,Michigan St & Rochester Ave,51316,397738471,-862209037
-86.218572242178723,39.773940254274365,18664,Michigan St & Berwick Ave,51317,397739327,-862185671
-86.215788441379189,39.774126154422724,18665,Michigan St & Tibbs Ave,51318,397741186,-862157833
-86.213564140758095,39.774286854654655,18666,Michigan St & Centennial St,51319,397742793,-862135590
-86.210393339874173,39.774399354786581,18667,Michigan St & Concord St,51321,397743918,-862103882
-86.207808839030648,39.774521254939458,18668,Michigan St & Haugh St,51322,397745137,-862078037
-86.205370238331668,39.774563555083759,18669,Michigan St & Holmes Ave,51323,397745560,-862053651
-86.204015037963771,39.774575755178397,18670,Michigan St & King Ave,51324,397745682,-862040099
-86.201219037121177,39.774611255279993,18671,Michigan St & Tremont St,51325,397746037,-862012139
-86.198474336301416,39.774636955438851,18672,Michigan St & Sheffield Ave,51327,397746294,-861984692
-86.196870735956168,39.774525055507226,18673,Michigan St & Belmont Ave,51328,397745175,-861968656
-86.195035435395724,39.774664355563232,18674,Michigan St & Lynn St,51329,397746568,-861950303
