OBJECTID,STREETNAME,COUNTY,TOWNSHIP,PHOTOYEAR,CONDITION,SHAPELEN
43512,WEATHERVANE CT,MARION,FRANKLIN,2011, ,1285.36803592973
43513,LAZY BEACON LN,MARION,FRANKLIN,2011, ,198.356776114192
43514,LAZY BEACON LN,MARION,FRANKLIN,2011, ,67.3228626892163
43515,FAYWOOD DR,MARION,FRANKLIN,2011, ,744.376174606695
43516,FAYWOOD DR,MARION,FRANKLIN,2011, ,709.890915386159
43517,FRANKLIN RD,MARION,FRANKLIN,2011, ,595.148601035262
43518,WEATHERVANE CIR,MARION,FRANKLIN,2011, ,140.858469323949
43519,FRANKLIN RD,MARION,FRANKLIN,2011, ,175.88001247493
43520,WEATHERVANE CIR,MARION,FRANKLIN,2011, ,1354.75268153295
43521,FRANKLIN COVE WAY,MARION,FRANKLIN,2011, ,52.3971154361428
43522,FRANKLIN COVE WAY,MARION,FRANKLIN,2011, ,616.805954286813
43523,LAZY BEACON LN,MARION,FRANKLIN,2011, ,157.960913734283
43524,FRANKLIN COVE WAY,MARION,FRANKLIN,2011, ,463.346778446582
43525,ATLANTIS DR,MARION,FRANKLIN,2011, ,870.05863353988
43526,FRANKLIN RD,MARION,FRANKLIN,2011, ,354.445355496002
43527,FRANKLIN RD,MARION,FRANKLIN,2011, ,6.56691865535019
43528,FRANKLIN RD,MARION,FRANKLIN,2011, ,297.209164019242
43529,SIERRA RIDGE DR,MARION,FRANKLIN,2011, ,423.376802004063
43530,SIERRA RIDGE DR,MARION,FRANKLIN,2011, ,98.2444242517207
43531,SIERRA RIDGE DR,MARION,FRANKLIN,2011, ,1106.34628453871
43532,SIERRA RIDGE DR,MARION,FRANKLIN,2011, ,205.448505195685
43533,SIERRA RIDGE DR,MARION,FRANKLIN,2011, ,73.8905574192044
43534,SIERRA RIDGE DR,MARION,FRANKLIN,2011, ,209.424510757642
43535,SHADOW RIDGE LN,MARION,FRANKLIN,2011, ,282.684380049708
43536,SHADOW RIDGE LN,MARION,FRANKLIN,2011, ,103.541459583333
43537,SHADOW RIDGE LN,MARION,FRANKLIN,2011, ,305.283980389456
43538,SHADOW RIDGE LN,MARION,FRANKLIN,2011, ,398.147346552985
43539,SEDONA RIDGE LN,MARION,FRANKLIN,2011, ,248.893210323003
43540,SEDONA RIDGE LN,MARION,FRANKLIN,2011, ,412.258712495543
43541,SEDONA RIDGE LN,MARION,FRANKLIN,2011, ,266.086448395593
43542,SEDONA RIDGE LN,MARION,FRANKLIN,2011, ,198.945468369301
43543,SUNGATE CT,MARION,FRANKLIN,2011, ,1116.92400850999
43544,SUNGATE CT,MARION,FRANKLIN,2011, ,146.459219474652
43545,SUNGATE CT,MARION,FRANKLIN,2011, ,270.064548726038
43546,MIDSUMMER DR,MARION,FRANKLIN,2011, ,898.170905363183
43547,MIDSUMMER DR,MARION,FRANKLIN,2011, ,321.001603375751
43548,MIDSUMMER DR,MARION,FRANKLIN,2011, ,497.809049276581
43549,SUNCHASE DR,MARION,FRANKLIN,2011, ,261.374718951011
43550,SUNCHASE DR,MARION,FRANKLIN,2011, ,293.948584698017
43551,FRANKLIN RD,MARION,FRANKLIN,2011, ,51.4259881349807
43552,SPRINGWAY DR,MARION,FRANKLIN,2011, ,505.883941908746
43553,SPRINGWAY DR,MARION,FRANKLIN,2011, ,470.246260351483
43554,BAZIL AVE,MARION,FRANKLIN,2011, ,299.934047846367
43555,SOUTHEASTERN AVE,MARION,FRANKLIN,2011, ,11.0347663290224
43556,NA,MARION,FRANKLIN,2011, ,546.035307976799
43557,LAWRENCE AVE,MARION,FRANKLIN,2011, ,157.742269379827
43558,LAWRENCE AVE,MARION,FRANKLIN,2011, ,158.092377962815
43559,VICTORY AVE,MARION,FRANKLIN,2011, ,432.762941099137
43560,VICTORY AVE,MARION,FRANKLIN,2011, ,940.560211874546
43561,VICTORY AVE,MARION,FRANKLIN,2011, ,417.149283996768
43562,COWSLIP CT,MARION,FRANKLIN,2011, ,657.701353420281
43563,STRAWFLOWER DR,MARION,FRANKLIN,2011, ,608.232915223085
43564,BLUE RIBBON RD,MARION,FRANKLIN,2011, ,680.852845837487
43565,STRAWFLOWER DR,MARION,FRANKLIN,2011, ,585.962559303132
43566,BLUE RIBBON RD,MARION,FRANKLIN,2011, ,365.598457174637
43567,TANSY CT,MARION,FRANKLIN,2011, ,521.823911426804
43568,TANSY CT,MARION,FRANKLIN,2011, ,217.657689271568
43569,MEADOWSWEET CT,MARION,FRANKLIN,2011, ,872.316605898528
43570,BLUE RIBBON RD,MARION,FRANKLIN,2011, ,362.506451454089
43571,LUCKY CT,MARION,FRANKLIN,2011, ,932.028976380483
43572,WINNERS CT,MARION,FRANKLIN,2011, ,481.234946369031
43309,CORK BEND,MARION,FRANKLIN,2011, ,56.1700347190516
43310,CORK BEND,MARION,FRANKLIN,2011, ,51.0438803826352
43311,CORK BEND,MARION,FRANKLIN,2011, ,658.050424553122
43312,CORK BEND,MARION,FRANKLIN,2011, ,75.1376784874495
43313,CORK BEND,MARION,FRANKLIN,2011, ,256.349521110556
43314,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,884.818501824782
43315,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,230.614121018909
43316,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,237.959077135921
43317,GROVE BERRY,MARION,FRANKLIN,2011, ,42.2628844185237
43318,CARAWAY,MARION,FRANKLIN,2011, ,525.03298862342
43319,CARAWAY,MARION,FRANKLIN,2011, ,459.009477134917
43320,CORK BEND,MARION,FRANKLIN,2011, ,242.790545036834
43321,CORK BEND,MARION,FRANKLIN,2011, ,546.974432267092
43322,BRANDENBURG,MARION,FRANKLIN,2011, ,629.076637078715
43323,BRANDENBURG,MARION,FRANKLIN,2011, ,1840.06625050127
43324,BRANDENBURG,MARION,FRANKLIN,2011, ,658.397318604897
43325,BRANDENBURG,MARION,FRANKLIN,2011, ,410.76367439876
43326,BRANDENBURG,MARION,FRANKLIN,2011, ,219.986308190643
43327,BLACK FOREST,MARION,FRANKLIN,2011, ,306.574080862446
43328,BLACK FOREST,MARION,FRANKLIN,2011, ,251.365145319077
43329,HAPSBURG,MARION,FRANKLIN,2011, ,948.064261628493
43330,HAPSBURG,MARION,FRANKLIN,2011, ,747.155234764775
43331,BLACK FOREST,MARION,FRANKLIN,2011, ,51.5300749369474
43332,BLACK FOREST,MARION,FRANKLIN,2011, ,532.677294118165
43333,CARAWAY,MARION,FRANKLIN,2011, ,450.455939020714
43573,LUCKY CIR,MARION,FRANKLIN,2011, ,473.723500372016
43574,VICTORY DR,MARION,FRANKLIN,2011, ,222.270095642506
43575,WINNERS CIR,MARION,FRANKLIN,2011, ,441.400553003047
43576,VICTORY DR,MARION,FRANKLIN,2011, ,206.819517599939
43577,VICTORY DR,MARION,FRANKLIN,2011, ,267.050047383223
43578,VICTORY DR,MARION,FRANKLIN,2011, ,248.572404481925
43579,MAYAPPLE CT,MARION,FRANKLIN,2011, ,486.117497807947
43580,VICTORY DR,MARION,FRANKLIN,2011, ,160.268283553045
43581,VICTORY DR,MARION,FRANKLIN,2011, ,501.721214922769
43582,VICTORY DR,MARION,FRANKLIN,2011, ,575.963871798431
43583,VICTORY LN,MARION,FRANKLIN,2011, ,129.919966530076
43584,VICTORY LN,MARION,FRANKLIN,2011, ,114.422390301281
43585,RIVA RIDGE DR,MARION,FRANKLIN,2011, ,1802.53390772996
43586,RIVA RIDGE DR,MARION,FRANKLIN,2011, ,981.218316287647
43587,RIVA RIDGE CT,MARION,FRANKLIN,2011, ,374.941483187242
43588,RIVA RIDGE CT,MARION,FRANKLIN,2011, ,189.06230552181
43589,RIVA RIDGE DR,MARION,FRANKLIN,2011, ,557.659517698641
43590,RIVA RIDGE DR,MARION,FRANKLIN,2011, ,894.068909232125
43591,RIVA RIDGE DR,MARION,FRANKLIN,2011, ,536.699928465967
43592,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,302.398194263869
43593,RIVA RIDGE DR,MARION,FRANKLIN,2011, ,300.155674536332
43594,CITATION BLVD,MARION,FRANKLIN,2011, ,866.735003189034
43595,CITATION BLVD,MARION,FRANKLIN,2011, ,1233.80026650494
43596,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,958.492561602798
43597,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,847.393169284603
43598,TIM TAM CIR,MARION,FRANKLIN,2011, ,464.814202639897
43599,TIM TAM CIR,MARION,FRANKLIN,2011, ,1487.96334336537
43600,WHIRLAWAY DR,MARION,FRANKLIN,2011, ,319.213638617324
43601,WHIRLAWAY DR,MARION,FRANKLIN,2011, ,1604.82661130196
43602,WHIRLAWAY DR,MARION,FRANKLIN,2011, ,869.640952547973
43603,WHIRLAWAY DR,MARION,FRANKLIN,2011, ,325.932386372113
43604,HILL RISE DR,MARION,FRANKLIN,2011, ,974.760775417517
43605,HILL RISE DR,MARION,FRANKLIN,2011, ,962.442681449288
43606,TIM TAM CT,MARION,FRANKLIN,2011, ,539.063962040899
43607,CITATION CIR,MARION,FRANKLIN,2011, ,690.414363287266
43608,CITATION BLVD,MARION,FRANKLIN,2011, ,324.20235391052
43609,TIM TAM CIR,MARION,FRANKLIN,2011, ,862.454930392652
43610,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,343.867326665209
43611,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,320.39160138127
43612,PERSONALITY CT,MARION,FRANKLIN,2011, ,1279.38003422808
43613,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,782.55377774368
43614,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,401.873414243273
43615,CARRY BACK DR,MARION,FRANKLIN,2011, ,295.401209228898
43616,CARRY BACK DR,MARION,FRANKLIN,2011, ,725.39335328077
43334,CARAWAY PL,MARION,FRANKLIN,2011, ,27.7125378768533
43335,CARAWAY,MARION,FRANKLIN,2011, ,404.808520537021
43336,CORK BEND,MARION,FRANKLIN,2011, ,247.692665332494
43337,GROVE BERRY,MARION,FRANKLIN,2011, ,146.293851866771
43338,GROVE BERRY,MARION,FRANKLIN,2011, ,53.0843439011263
43339,STATES BEND,MARION,FRANKLIN,2011, ,481.577558213893
43340,STATES BEND,MARION,FRANKLIN,2011, ,341.758879491239
43341,GROVE BERRY,MARION,FRANKLIN,2011, ,60.763658
43342,GROVE BERRY,MARION,FRANKLIN,2011, ,58.3352430018292
43343,STATES BEND,MARION,FRANKLIN,2011, ,176.004987717925
43344,STATES BEND,MARION,FRANKLIN,2011, ,67.0085906445273
43345,GROVE BERRY,MARION,FRANKLIN,2011, ,116.670679439812
43346,STATES BEND,MARION,FRANKLIN,2011, ,147.395037430974
43347,GROVE BERRY LN,MARION,FRANKLIN,2011, ,228.304821885104
43348,GROVE BERRY,MARION,FRANKLIN,2011, ,298.964715597798
43349,GROVE BERRY,MARION,FRANKLIN,2011, ,185.699908753339
43350,GROVE BERRY,MARION,FRANKLIN,2011, ,50.0691255833334
43351,GROVE BERRY,MARION,FRANKLIN,2011, ,49.0997502489897
43352,GROVE BERRY,MARION,FRANKLIN,2011, ,54.3160056748528
43353,GROVE BERRY,MARION,FRANKLIN,2011, ,51.3025542012427
43354,GROVE BERRY,MARION,FRANKLIN,2011, ,49.2991983973697
43355,STATES BEND DR,MARION,FRANKLIN,2011, ,112.031871301772
43356,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,222.99759313049
43357,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,225.429915538092
43358,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,828.66473079574
43359,STATES BEND,MARION,FRANKLIN,2011, ,239.01961377574
43360,STATES BEND,MARION,FRANKLIN,2011, ,944.17719686839
43361,STATES BEND,MARION,FRANKLIN,2011, ,813.946608218305
43362,STATES BEND,MARION,FRANKLIN,2011, ,615.47520391847
43363,STATES BEND,MARION,FRANKLIN,2011, ,655.792645079876
43364,CORK BEND,MARION,FRANKLIN,2011, ,255.377950214581
43365,CORK BEND,MARION,FRANKLIN,2011, ,214.066418592938
43366,CORK BEND,MARION,FRANKLIN,2011, ,1314.41884632508
43367,STATES BEND,MARION,FRANKLIN,2011, ,263.464789665547
43368,STATES BEND,MARION,FRANKLIN,2011, ,267.765939354616
43369,BRANDENBURG,MARION,FRANKLIN,2011, ,1133.36924399786
43370,HAPSBURG,MARION,FRANKLIN,2011, ,55.4062751398356
43371,BLACK FOREST,MARION,FRANKLIN,2011, ,48.6422325552513
43372,CORK BEND,MARION,FRANKLIN,2011, ,247.163407000277
43373,CORK BEND,MARION,FRANKLIN,2011, ,969.9288996412
43374,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,45.4891398004129
43375,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,236.34059673244
43376,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,169.232382926163
43377,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,324.768863867198
43378,WILDWOOD FARMS,MARION,FRANKLIN,2011, ,123.137430645355
43379,CORK BEND,MARION,FRANKLIN,2011, ,925.67529553164
43380,CORK BEND,MARION,FRANKLIN,2011, ,248.037208847364
43381,FRANKLIN,MARION,FRANKLIN,2011, ,1383.46268091597
43382,FRANKLIN,MARION,FRANKLIN,2011, ,126.703325486625
43383,SPRING WIND,MARION,FRANKLIN,2011, ,1647.87529812834
43617,DANCER DR,MARION,FRANKLIN,2011, ,1116.46435820871
43618,DANCER DR,MARION,FRANKLIN,2011, ,659.865097970692
43619,DANCER DR,MARION,FRANKLIN,2011, ,424.123885724665
43620,DANCER DR,MARION,FRANKLIN,2011, ,516.908633020118
43621,CARRY BACK DR,MARION,FRANKLIN,2011, ,377.57530928812
43622,CARRY BACK LN,MARION,FRANKLIN,2011, ,646.944145512498
43623,WHIRLAWAY DR,MARION,FRANKLIN,2011, ,321.858011397845
43624,WHIRLAWAY DR,MARION,FRANKLIN,2011, ,320.467403405467
43625,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,407.828722897697
43626,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,736.859083919085
43627,CANDY SPOTS DR,MARION,FRANKLIN,2011, ,457.121092197577
43628,KIM WAY,MARION,FRANKLIN,2011, ,112.746659135006
43629,ENCORE DR,MARION,FRANKLIN,2011, ,526.463874810906
43630,ENCORE DR,MARION,FRANKLIN,2011, ,156.527902166667
43631,KIM WAY,MARION,FRANKLIN,2011, ,68.0593555510494
43632,KIM WAY,MARION,FRANKLIN,2011, ,324.272662794825
43633,KIM WAY,MARION,FRANKLIN,2011, ,119.61865791293
43634,STURGEON WAY,MARION,FRANKLIN,2011, ,414.523029205142
43635,STURGEON WAY,MARION,FRANKLIN,2011, ,288.750159950327
43636,FOX WAY,MARION,FRANKLIN,2011, ,344.720043148926
43637,FOX WAY,MARION,FRANKLIN,2011, ,172.816200650357
43638,ENCORE DR,MARION,FRANKLIN,2011, ,317.917058308492
43639,ENCORE DR,MARION,FRANKLIN,2011, ,194.734014354461
43640,ROYAL ORBIT CT,MARION,FRANKLIN,2011, ,115.156712817904
43641,VICTORY CT,MARION,FRANKLIN,2011, ,345.609925931805
43642,BELFRY WAY,MARION,FRANKLIN,2011, ,790.913384621429
43643,BELFRY WAY,MARION,FRANKLIN,2011, ,765.333147575877
43644,PINNACLE BLVD,MARION,FRANKLIN,2011, ,1363.29188615903
43645,COLUMN DR,MARION,FRANKLIN,2011, ,59.661344153609
43646,COLUMN DR,MARION,FRANKLIN,2011, ,64.5866885782442
43647,COLUMN DR,MARION,FRANKLIN,2011, ,213.120007306353
43648,COLUMN DR,MARION,FRANKLIN,2011, ,219.6089491598
43384,SPRING WIND,MARION,FRANKLIN,2011, ,1984.72864327365
43385,SPRING WIND,MARION,FRANKLIN,2011, ,144.77785415577
43386,FRANKLIN,MARION,FRANKLIN,2011, ,563.017559467389
43387,SUMMER BREEZE,MARION,FRANKLIN,2011, ,980.242077618991
43388,SUMMER BREEZE,MARION,FRANKLIN,2011, ,558.671621375226
43389,TUPELO,MARION,FRANKLIN,2011, ,1220.91311783175
43390,BLUE ASH,MARION,FRANKLIN,2011, ,1786.89576747013
43391,SWEET BIRCH,MARION,FRANKLIN,2011, ,655.375565176416
43392,SWEET BIRCH,MARION,FRANKLIN,2011, ,625.859053478006
43393,TUPELO,MARION,FRANKLIN,2011, ,323.470744656439
43394,TUPELO,MARION,FRANKLIN,2011, ,313.763489680642
43395,SUMMER BREEZE,MARION,FRANKLIN,2011, ,1302.11579106296
43396,SUMMER BREEZE,MARION,FRANKLIN,2011, ,137.328688695997
43397,SUMMER BREEZE,MARION,FRANKLIN,2011, ,143.359365581301
43398,SUMMER BREEZE,MARION,FRANKLIN,2011, ,468.564436122082
43399,FRANKLIN,MARION,FRANKLIN,2011, ,1194.34068360958
43400,FRANKLIN,MARION,FRANKLIN,2011, ,485.302204204735
43401,SWEET BIRCH,MARION,FRANKLIN,2011, ,147.989418334556
43402,SWEET BIRCH,MARION,FRANKLIN,2011, ,154.289188429226
43403,TUPELO,MARION,FRANKLIN,2011, ,205.759528019207
43404,TUPELO,MARION,FRANKLIN,2011, ,222.971380754234
43405,CORALBERRY,MARION,FRANKLIN,2011, ,455.539260302185
43406,CORALBERRY,MARION,FRANKLIN,2011, ,520.824242806063
43407,CORALBERRY,MARION,FRANKLIN,2011, ,1724.6441465623
43408,NA,MARION,FRANKLIN,2011, ,1004.37918325313
43409,NA,MARION,FRANKLIN,2011, ,189.74227133143
43410,NA,MARION,FRANKLIN,2011, ,280.849843826796
43411,FETTERBUSH,MARION,FRANKLIN,2011, ,171.113969536264
43412,SAGEBRUSH,MARION,FRANKLIN,2011, ,184.767453025475
43413,SAGEBRUSH AVE,MARION,FRANKLIN,2011, ,167.676611669541
43414,FETTERBUSH,MARION,FRANKLIN,2011, ,168.691644940631
43415,DANDELION,MARION,FRANKLIN,2011, ,212.700498056825
43416,SAGEBRUSH,MARION,FRANKLIN,2011, ,159.322515675735
43417,CHURCHMAN,MARION,FRANKLIN,2011, ,132.445301877078
43418,UNNAMED,MARION,FRANKLIN,2011, ,133.351006564994
43419,DANDELION,MARION,FRANKLIN,2011, ,167.708326
43420,DANDELION,MARION,FRANKLIN,2011, ,69.5139685833334
43421,DANDELION,MARION,FRANKLIN,2011, ,250.461693017975
43422,DANDELION,MARION,FRANKLIN,2011, ,163.336229533329
43423,PEARLBUSH,MARION,FRANKLIN,2011, ,279.847996669698
43424,PEARLBUSH,MARION,FRANKLIN,2011, ,170.139462086573
43425,SNAPDRAGON,MARION,FRANKLIN,2011, ,170.625679606785
43426,SNAPDRAGON,MARION,FRANKLIN,2011, ,170.141544454435
43427,SNAPDRAGON,MARION,FRANKLIN,2011, ,167.708326
43428,SNAPDRAGON,MARION,FRANKLIN,2011, ,167.709029870759
43429,PEARLBUSH,MARION,FRANKLIN,2011, ,171.608111564577
43430,PEARLBUSH,MARION,FRANKLIN,2011, ,242.15428161309
43431,PEARLBUSH,MARION,FRANKLIN,2011, ,172.158106790017
43432,GROVE TREE CT,MARION,FRANKLIN,2011, ,665.044413668559
43433,GROVE TREE LN,MARION,FRANKLIN,2011, ,510.009554165303
43434,GROVE TREE LN,MARION,FRANKLIN,2011, ,498.600633488792
43435,CHURCHMAN WOODS BLVD,MARION,FRANKLIN,2011, ,126.410615068706
43436,CHURCHMAN RD,MARION,FRANKLIN,2011, ,358.594275899751
43437,CHURCHMAN RD,MARION,FRANKLIN,2011, ,112.892172533131
43438,CHURCHMAN WOODS BLVD,MARION,FRANKLIN,2011, ,144.920756272854
43439,CHURCHMAN WOODS BLVD,MARION,FRANKLIN,2011, ,610.555690500446
43440,CHURCHMAN WOODS BLVD,MARION,FRANKLIN,2011, ,556.45884553214
43441,GROVE TREE CT,MARION,FRANKLIN,2011, ,177.623547868552
43442,NA,MARION,FRANKLIN,2011, ,330.918132078697
43443,NA,MARION,FRANKLIN,2011, ,524.530166767571
43444,NA,MARION,FRANKLIN,2011, ,551.298192515265
43445,NA,MARION,FRANKLIN,2011, ,559.247765553022
43446,FOREST RISE LN,MARION,FRANKLIN,2011, ,743.731684558886
43447,FOREST RISE LN,MARION,FRANKLIN,2011, ,694.072096186533
43448,FOREST RISE CT,MARION,FRANKLIN,2011, ,222.640201361297
43449,FOREST RISE CT,MARION,FRANKLIN,2011, ,740.671474031167
43450,FOREST RIDGE CT,MARION,FRANKLIN,2011, ,785.362454086149
43451,FOREST RIDGE CT,MARION,FRANKLIN,2011, ,103.46691947053
43452,ALCOVE DR,MARION,FRANKLIN,2011, ,698.148732592087
43453,ALCOVE DR,MARION,FRANKLIN,2011, ,463.897345516063
43454,ALCOVE DR,MARION,FRANKLIN,2011, ,107.130284035118
43455,SPIRE PL,MARION,FRANKLIN,2011, ,652.267694833985
43456,SPIRE PL,MARION,FRANKLIN,2011, ,619.370584216846
43457,SPIRE DR,MARION,FRANKLIN,2011, ,268.893835899393
43458,SPIRE DR,MARION,FRANKLIN,2011, ,462.30962235095
43459,CHURCHMAN AVE,MARION,FRANKLIN,2011, ,79.7459932657664
43460,CHURCHMAN AVE,MARION,FRANKLIN,2011, ,130.982908892361
43461,SPIRE DR,MARION,FRANKLIN,2011, ,105.7182300762
43462,PINNACLE BLVD,MARION,FRANKLIN,2011, ,1003.61590477314
43463,PINNACLE BLVD,MARION,FRANKLIN,2011, ,181.268624810935
43464,PINNACLE BLVD,MARION,FRANKLIN,2011, ,499.132892840625
43465,WILDWOOD FARMS LN,MARION,FRANKLIN,2011, ,281.608507413972
43466,WILDWOOD FARMS LN,MARION,FRANKLIN,2011, ,577.151531133923
43467,WILDWOOD FARMS LN,MARION,FRANKLIN,2011, ,352.546579853351
43468,WILDWOOD FARMS BLVD,MARION,FRANKLIN,2011, ,478.284322005737
43469,WILDWOOD FARMS BLVD,MARION,FRANKLIN,2011, ,474.931091168174
43470,CORKTREE DR,MARION,FRANKLIN,2011, ,658.558570223498
43471,CORKTREE DR,MARION,FRANKLIN,2011, ,597.623612412215
43472,WHISTLEWOOD LN,MARION,FRANKLIN,2011, ,1216.38421129747
43473,WHISTLEWOOD LN,MARION,FRANKLIN,2011, ,455.813079536887
43474,WHISTLEWOOD LN,MARION,FRANKLIN,2011, ,366.469553502453
43475,WHISTLEWOOD CT,MARION,FRANKLIN,2011, ,489.372137602314
43476,LAUREL CHERRY LN,MARION,FRANKLIN,2011, ,742.71950605725
43477,LAUREL CHERRY LN,MARION,FRANKLIN,2011, ,788.619801499198
43478,ALLSPICE LN,MARION,FRANKLIN,2011, ,143.549991157528
43479,ALLSPICE LN,MARION,FRANKLIN,2011, ,145.057196361678
43480,WILDWOOD FARMS BLVD,MARION,FRANKLIN,2011, ,384.033928704699
43001,ST CLIFFORD DR,MARION,WARREN,2011, ,404.312995391027
43002,ST CLIFFORD DR,MARION,WARREN,2011, ,108.719420624407
43003,ST CLIFFORD DR,MARION,WARREN,2011, ,189.497644334463
43004,RAYMOND ST,MARION,WARREN,2011, ,191.904643594955
43005,EXTON RD,MARION,WARREN,2011, ,224.188795837322
43006,EXTON RD,MARION,WARREN,2011, ,119.579154568655
43007,EXTON RD,MARION,WARREN,2011, ,50.0718112409295
43008,EXTON RD,MARION,WARREN,2011, ,105.486337583333
43009,EXTON RD,MARION,WARREN,2011, ,51.0418926666667
43010,EXTON RD,MARION,WARREN,2011, ,207.805450139729
43011,EXTON RD,MARION,WARREN,2011, ,33.6260783404843
43012,EXTON RD,MARION,WARREN,2011, ,130.801928249352
43013,RAYMOND ST,MARION,WARREN,2011, ,792.195538797073
43014,SOUTHERN AVE,MARION,WARREN,2011, ,83.3618322065028
43015,SOUTHERN AVE,MARION,WARREN,2011, ,234.808520284708
43016,MUSTARD DR,MARION,WARREN,2011, ,255.115992162628
43017,FOXBRIAR PL,MARION,WARREN,2011, ,1278.94709764277
43018,ADDISON MEADOWS LN,MARION,WARREN,2011, ,1397.0552496938
43019,MUSTARD DR,MARION,WARREN,2011, ,259.963369908779
43020,ADDISON MEADOWS LN,MARION,WARREN,2011, ,462.788638800338
43021,FOXBRIAR PL,MARION,WARREN,2011, ,466.439945323427
43022,NA,MARION,WARREN,2011, ,899.727767957623
43023,NA,MARION,WARREN,2011, ,145.532746306377
43024,NA,MARION,WARREN,2011, ,707.3310588998
43025,RAYMOND PARK DR,MARION,WARREN,2011, ,245.667632223232
43026,SALEM PARK DR,MARION,WARREN,2011, ,562.280817368283
43027,SALEM PARK DR,MARION,WARREN,2011, ,917.414360060112
43028,LAYTON PARK LN,MARION,WARREN,2011, ,875.120034348143
43029,LAYTON PARK LN,MARION,WARREN,2011, ,903.034487292646
43030,WILLOWVIEW CIR,MARION,WARREN,2011, ,365.892693846228
43031,WILLOWVIEW DR,MARION,WARREN,2011, ,505.759521291739
43032,WILLOWVIEW DR,MARION,WARREN,2011, ,919.416149577056
43033,NA,MARION,WARREN,2011, ,280.396921531198
43034,COLE WOOD CT,MARION,WARREN,2011, ,1414.93372075769
43035,WILLOWVIEW DR,MARION,WARREN,2011, ,334.05692150676
43036,CHERRYBERRY DR,MARION,WARREN,2011, ,505.197864267583
43037,CHERRYBERRY DR,MARION,WARREN,2011, ,497.780410849415
43038,SALEM PARK CT,MARION,WARREN,2011, ,886.443768412036
43039,SALEM PARK DR,MARION,WARREN,2011, ,246.945456182772
43040,SALEM PARK DR,MARION,WARREN,2011, ,904.824628088593
43041,SALEM PARK DR,MARION,WARREN,2011, ,154.620131413053
43042,GRAND GULCH DR,MARION,WARREN,2011, ,1590.26014640869
43043,COLE WOOD CIR,MARION,WARREN,2011, ,177.048275353921
43044,COLE WOOD CIR,MARION,WARREN,2011, ,170.816267795061
43045,COLE WOOD CIR,MARION,WARREN,2011, ,233.438234608468
43046,COLE WOOD BLVD,MARION,WARREN,2011, ,140.616706771766
43047,COLE WOOD BLVD,MARION,WARREN,2011, ,279.866614917211
43048,COLE WOOD BLVD,MARION,WARREN,2011, ,361.998883491195
43049,COLE WOOD BLVD,MARION,WARREN,2011, ,360.772996292514
43050,COLE WOOD CT,MARION,WARREN,2011, ,758.11578941563
43051,COLE WOOD BLVD,MARION,WARREN,2011, ,300.091171969501
43052,COLE WOOD BLVD,MARION,WARREN,2011, ,302.821705594643
43053,FISHER RD,MARION,WARREN,2011, ,21.0469305263538
43054,FISHER RD,MARION,WARREN,2011, ,117.89555381369
43055,GREYTHORNE DR,MARION,WARREN,2011, ,1026.76919137528
43056,GREYTHORNE DR,MARION,WARREN,2011, ,595.423770643346
43057,GREYTHORNE DR,MARION,WARREN,2011, ,309.12425032385
43058,GREYTHORNE CT,MARION,WARREN,2011, ,308.513197406907
43059,COLE WOOD BLVD,MARION,WARREN,2011, ,135.280187997632
43060,COLE WOOD BLVD,MARION,WARREN,2011, ,128.838962028863
43121,WOLFGANG WAY,MARION,WARREN,2011, ,396.566354751411
43122,WOLFGANG WAY,MARION,WARREN,2011, ,341.460872065778
43123,WOLFGANG WAY,MARION,WARREN,2011, ,53.9130155334931
43124,MOZART WAY,MARION,WARREN,2011, ,741.986799517249
43125,BRAVESTONE WAY,MARION,WARREN,2011, ,1175.45869818319
43126,BRAVESTONE WAY,MARION,WARREN,2011, ,438.443038564432
43127,BRAVESTONE WAY,MARION,WARREN,2011, ,954.907551957965
43128,BRAVESTONE WAY,MARION,WARREN,2011, ,359.246505014894
43129,VANGUARD LN,MARION,WARREN,2011, ,1162.95048803382
43130,VANGUARD LN,MARION,WARREN,2011, ,951.163352055278
43131,VALOR WAY,MARION,WARREN,2011, ,233.332410817075
43132,VALOR WAY,MARION,WARREN,2011, ,212.020357805929
43133,VANGUARD LN,MARION,WARREN,2011, ,476.512717053173
43134,FRANKLIN RD,MARION,WARREN,2011, ,63.1975295256408
43135,FRANKLIN RD,MARION,WARREN,2011, ,70.8640794693786
